 TIME                    	Cooling                  	Sensible                 	CoolingPower             	CoolingHeatRejection     	Heating                  	HeatingPower             	HeatingHeatAbsorption    	
  +4.4250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.4375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.4500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.4625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.4750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.4875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.5875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.6875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.7875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.8875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +4.9875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.0875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.1875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.2875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.3875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.4875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.5875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.6875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.7875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8625000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8750000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.8875000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.9000000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.9125000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.9250000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.9375000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
  +5.9500000000000000E+01	  -1.2737342799999998E+00	  +4.2761596800000019E+00	  -7.6630874500000008E+00	  -8.9368217300000001E+00	  -5.1265015000000007E+00	  -7.7323524900000029E+00	  +2.6058509900000022E+00	
